Player,Pos,School,College,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr),Player-additional,NFL_id
Luke Musgrave,TE,Oregon St.,College Stats,6-6,253,4.61,36.0,,125.0,,,Green Bay Packers / 2nd / 42nd pick / 2023,MusgLu00,4428085
PJ Mustipher,DT,Penn St.,College Stats,6-4,320,5.41,27.5,19.0,96.0,8.01,5.03,,MustPJ00,4361421
Puka Nacua,WR,BYU,College Stats,6-2,201,,,,,,,Los Angeles Rams / 5th / 177th pick / 2023,NacuPu00,4426515
Lukas Van Ness,EDGE,Iowa,College Stats,6-5,272,4.58,31.0,17.0,118.0,7.02,4.32,,-9999,4686906
Joseph Ngata,WR,Clemson,College Stats,6-3,217,4.54,34.5,,124.0,,,,NgatJo01,N/A
Aidan O'Connell,QB,Purdue,College Stats,6-3,213,,,,,,,Las Vegas Raiders / 4th / 135th pick / 2023,OConAi00,4260394
Moro Ojomo,DT,Texas,College Stats,6-3,292,5.04,33.0,29.0,112.0,,,Philadelphia Eagles / 7th / 249th pick / 2023,OjomMo00,4362116
John Ojukwu,OT,Boise St.,College Stats,6-6,309,5.24,28.5,,104.0,7.52,4.52,,OjukJo00,N/A
BJ Ojulari,EDGE,LSU,College Stats,6-2,248,,32.5,,126.0,,,Arizona Cardinals / 2nd / 41st pick / 2023,OjulBJ00,4429111
Olusegun Oluwatimi,C,Michigan,,6-3,309,5.38,29.0,,110.0,,,,-9999,N/A
Anfernee Orji,LB,Vanderbilt,College Stats,6-1,230,4.53,38.5,,122.0,7.0,4.43,,OrjiAn00,4567535
DeMarvion Overshown,LB,Texas,College Stats,6-3,229,4.56,,15.0,124.0,,,Dallas Cowboys / 3rd / 90th pick / 2023,OverDe00,4362088
Gervarrius Owens,DB,Houston,College Stats,6-0,195,,37.5,15.0,125.0,,,New York Giants / 7th / 254th pick / 2023,OwenGe00,4567482
Trey Palmer,WR,Nebraska,College Stats,6-0,192,4.33,,,,,,Tampa Bay Buccaneers / 6th / 191st pick / 2023,PalmTr00,4426407
Owen Pappoe,LB,Auburn,College Stats,6-0,225,4.39,35.5,29.0,126.0,,,Arizona Cardinals / 5th / 168th pick / 2023,PappOw00,4567219
Jarrett Patterson,C,Notre Dame,College Stats,6-5,306,5.33,29.5,,106.0,7.96,4.73,Houston Texans / 6th / 201st pick / 2023,PattJa03,N/A
Kyle Patterson,TE,Air Force,College Stats,6-5,260,,,,,,,,PattKy00,N/A
Camerun Peoples,RB,Appalachian St.,College Stats,6-1,217,4.61,37.0,,121.0,,,,PeopCa00,N/A
A.T. Perry,WR,Wake Forest,College Stats,6-4,198,4.47,35.0,,133.0,,,New Orleans Saints / 6th / 195th pick / 2023,PerrAT00,4362019
Lonnie Phelps,EDGE,Kansas,College Stats,6-2,244,4.55,,31.0,,,,,PhelLo00,N/A
Zacch Pickens,DT,South Carolina,College Stats,6-4,291,4.89,30.5,22.0,116.0,7.45,4.62,Chicago Bears / 3rd / 64th pick / 2023,PickZa00,4426332
Jack Podlesny,K,Georgia,College Stats,6-0,194,,,,,,,,-9999,N/A
B.T. Potter,K,Clemson,College Stats,5-10,185,,,,,,,,-9999,N/A
Deneric Prince,RB,Tulsa,College Stats,6-0,216,4.41,35.5,,124.0,,,,PrinDe00,N/A
Jose Ramirez,EDGE,Eastern Michigan,,6-2,242,4.73,34.5,21.0,118.0,6.95,4.3,,-9999,N/A
Jalen Redmond,DT,Oklahoma,College Stats,6-2,291,4.81,34.5,27.0,116.0,7.3,4.51,,RedmJa01,4360277
Jayden Reed,WR,Michigan St.,College Stats,5-11,187,4.45,33.5,,121.0,,4.29,Green Bay Packers / 2nd / 50th pick / 2023,ReedJa03,4362249
Rashee Rice,WR,SMU,College Stats,6-1,204,4.51,41.0,,128.0,,,Kansas City Chiefs / 2nd / 55th pick / 2023,RiceRa01,4428331
Asim Richards,OT,North Carolina,College Stats,6-4,309,,,,,,,Dallas Cowboys / 5th / 169th pick / 2023,RichAs00,4430379
Anthony Richardson,QB,Florida,College Stats,6-4,244,4.43,40.5,,129.0,,,Indianapolis Colts / 1st / 4th pick / 2023,RichAn03,4429084
Eli Ricks,CB,Alabama,College Stats,6-2,188,,,,,,,,RickEl00,4429011
Kelee Ringo,CB,Georgia,College Stats,6-2,207,4.36,33.5,,122.0,,,Philadelphia Eagles / 4th / 105th pick / 2023,RingKe00,4428992
Brad Robbins,P,Michigan,College Stats,6-1,199,,,,,,,,-9999,4258197
Tavius Robinson,EDGE,Mississippi,College Stats,6-6,257,4.66,33.5,23.0,120.0,,4.62,,-9999,4690179
Bijan Robinson,RB,Texas,College Stats,5-11,215,4.46,37.0,,124.0,,,Atlanta Falcons / 1st / 8th pick / 2023,RobiBi01,4430807
Jammie Robinson,DB,Florida St.,College Stats,5-11,191,4.59,33.5,23.0,116.0,,,Carolina Panthers / 5th / 145th pick / 2023,RobiJa03,4430411
Jaquelin Roy,DT,LSU,College Stats,6-3,305,,,30.0,,8.01,5.0,Minnesota Vikings / 5th / 141st pick / 2023,RoyxJa00,4429034
Darius Rush,CB,South Carolina,College Stats,6-2,198,4.36,35.0,,121.0,,,Indianapolis Colts / 5th / 138th pick / 2023,RushDa00,4362858
Chad Ryland,K,Maryland,College Stats,6-0,190,,,,,,,New England Patriots / 4th / 112th pick / 2023,RylaCh00,4363538
Nick Saldiveri,OG,Old Dominion,,6-6,318,5.21,31.0,,111.0,,4.69,,-9999,N/A
Drew Sanders,LB,Arkansas,College Stats,6-4,235,,,,,,,Denver Broncos / 3rd / 67th pick / 2023,SandDr00,4685721
John Michael Schmitz,C,Minnesota,College Stats,6-4,301,5.35,29.5,,104.0,,4.56,,-9999,N/A
Luke Schoonmaker,TE,Michigan,College Stats,6-5,251,4.63,33.5,,127.0,,4.27,Dallas Cowboys / 2nd / 58th pick / 2023,SchoLu00,4372096
Daniel Scott,DB,California,College Stats,6-1,208,4.45,39.5,22.0,128.0,6.75,4.17,Indianapolis Colts / 5th / 158th pick / 2023,ScotDa03,4242415
Tyler Scott,WR,Cincinnati,College Stats,5-10,177,4.44,39.5,,133.0,,,Chicago Bears / 4th / 133rd pick / 2023,ScotTy00,4565908
Juice Scruggs,C,Penn St.,College Stats,6-3,301,5.22,32.0,,102.0,7.75,4.82,Houston Texans / 2nd / 62nd pick / 2023,ScruJu00,4361425
Noah Sewell,LB,Oregon,College Stats,6-2,246,4.64,33.0,27.0,115.0,,,Chicago Bears / 5th / 148th pick / 2023,SeweNo00,4430822
Justin Shorter,WR,Florida,College Stats,6-4,229,4.55,35.5,18.0,126.0,,,Buffalo Bills / 5th / 150th pick / 2023,ShorJu00,4361426
Nesta Jade Silvera,DT,Arizona St.,,6-2,304,5.16,29.5,,110.0,,,,-9999,4362497
Trenton Simpson,LB,Clemson,College Stats,6-2,235,4.43,,25.0,,,,Baltimore Ravens / 3rd / 86th pick / 2023,SimpTr00,4430831
JL Skinner,DB,Boise St.,College Stats,6-4,209,,,,,,,Denver Broncos / 6th / 183rd pick / 2023,SkinJL00,4428503
Peter Skoronski,OT,Northwestern,College Stats,6-4,313,5.16,34.5,,115.0,7.8,,Tennessee Titans / 1st / 11th pick / 2023,SkorPe00,4429100
Terell Smith,CB,Minnesota,College Stats,6-1,204,4.41,34.0,14.0,120.0,7.02,4.3,,-9999,4360935
Cam Smith,CB,South Carolina,College Stats,6-1,180,4.43,38.0,,134.0,,,Miami Dolphins / 2nd / 51st pick / 2023,SmitCa02,4570672
Christopher Smith,DB,Georgia,College Stats,5-11,192,4.62,33.0,15.0,116.0,,,Las Vegas Raiders / 5th / 170th pick / 2023,SmitCh04,4379413
Mazi Smith,DT,Michigan,College Stats,6-3,323,,,34.0,,,,Dallas Cowboys / 1st / 26th pick / 2023,SmitMa06,4426347
Nolan Smith,EDGE,Georgia,College Stats,6-2,238,4.39,41.5,,128.0,,,Philadelphia Eagles / 1st / 30th pick / 2023,SmitNo02,4426331
Jaxon Smith-Njigba,WR,Ohio St.,College Stats,6-1,196,,35.0,,125.0,6.57,3.93,Seattle Seahawks / 1st / 20th pick / 2023,SmitJa06,4430878
Sidy Sow,OG,Eastern Michigan,,6-5,323,5.07,32.0,,110.0,7.62,4.69,,-9999,4244826
Tyjae Spears,RB,Tulane,College Stats,5-10,201,,39.0,,125.0,,,Tennessee Titans / 3rd / 81st pick / 2023,SpeaTy00,4428557
Tyler Steen,OT,Alabama,College Stats,6-6,321,,29.5,,109.0,,4.59,Philadelphia Eagles / 3rd / 65th pick / 2023,SteeTy00,N/A
Tyrique Stevenson,CB,Miami,College Stats,6-0,198,4.45,38.5,,125.0,7.09,4.41,Chicago Bears / 2nd / 56th pick / 2023,StevTy01,4426374
Dante Stills,DT,West Virginia,College Stats,6-4,286,4.85,28.5,20.0,113.0,7.38,4.61,Arizona Cardinals / 6th / 213th pick / 2023,StilDa01,4362225
Brenton Strange,TE,Penn St.,College Stats,6-4,253,4.7,36.0,23.0,124.0,7.25,4.46,Jacksonville Jaguars / 2nd / 61st pick / 2023,StraBr00,4430539
Ricky Stromberg,C,Arkansas,College Stats,6-3,306,5.26,32.5,,111.0,,,Washington Commanders / 3rd / 97th pick / 2023,StroRi01,N/A
C.J. Stroud,QB,Ohio St.,College Stats,6-3,214,,,,,,,Houston Texans / 1st / 2nd pick / 2023,StroCJ00,4432577
Leonard Taylor,TE,Cincinnati,College Stats,6-5,250,,,,,,,,-9999,4431598
Noah Taylor,EDGE,North Carolina,College Stats,6-4,238,,,22.0,,,,,TaylNo00,N/A
Charlie Thomas,LB,Georgia Tech,College Stats,6-3,216,4.52,32.5,18.0,124.0,7.09,4.34,,ThomCh02,4360572
Tavion Thomas,RB,Utah,College Stats,6-0,237,4.74,30.0,,118.0,,,,ThomTa03,N/A
SaRodorick Thompson,RB,Texas Tech,College Stats,6-0,207,4.67,32.5,,120.0,7.25,4.7,,-9999,N/A
Dorian Thompson-Robinson,QB,UCLA,College Stats,6-2,203,4.56,32.5,,121.0,7.28,4.44,Cleveland Browns / 5th / 140th pick / 2023,ThomDo02,4367178
Cedric Tillman,WR,Tennessee,College Stats,6-3,213,4.54,37.0,,128.0,,,Cleveland Browns / 3rd / 74th pick / 2023,TillCe01,4369863
Mitchell Tinsley,WR,Penn St.,College Stats,6-0,199,4.6,35.5,14.0,120.0,,4.21,,TinsMi00,4690070
Joe Tippmann,C,Wisconsin,College Stats,6-6,313,,,,,,,New York Jets / 2nd / 43rd pick / 2023,TippJo00,N/A
Henry To'oTo'o,LB,Alabama,College Stats,6-1,227,4.62,32.0,,116.0,,4.4,Houston Texans / 5th / 167th pick / 2023,TooTHe00,4426350
O'Cyrus Torrence,OG,Florida,College Stats,6-5,330,5.31,23.5,,101.0,,4.81,Buffalo Bills / 2nd / 59th pick / 2023,TorrOC00,N/A
Cory Trice,CB,Purdue,College Stats,6-3,206,4.47,35.5,17.0,132.0,,,Pittsburgh Steelers / 7th / 241st pick / 2023,TricCo00,4372492
Sean Tucker,RB,Syracuse,College Stats,5-9,207,,,,,,,,TuckSe00,4430871
Tre Tucker,WR,Cincinnati,College Stats,5-9,182,4.4,37.5,,124.0,,,Las Vegas Raiders / 3rd / 100th pick / 2023,TuckTr00,4428718
Tuli Tuipulotu,EDGE,USC,College Stats,6-3,266,,,,,,,Los Angeles Chargers / 2nd / 54th pick / 2023,TuipTu00,4431442
Clayton Tune,QB,Houston,College Stats,6-3,220,4.64,37.5,,122.0,6.89,4.25,Arizona Cardinals / 5th / 139th pick / 2023,TuneCl00,4360175
Michael Turk,P,Oklahoma,College Stats,6-0,227,4.83,34.0,,109.0,,,,-9999,N/A
DJ Turner,CB,Michigan,College Stats,5-11,178,4.26,38.5,,131.0,,,Cincinnati Bengals / 2nd / 60th pick / 2023,TurnDJ01,4572036
Carrington Valentine,CB,Kentucky,College Stats,6-0,193,,39.0,9.0,128.0,,,Green Bay Packers / 7th / 232nd pick / 2023,ValeCa00,4430965
Deuce Vaughn,RB,Kansas St.,College Stats,5-5,179,,35.5,,116.0,,,Dallas Cowboys / 6th / 212th pick / 2023,VaugDe00,4431453
Travis Vokolek,TE,Nebraska,College Stats,6-6,259,,,20.0,115.0,,,,VokoTr00,4259324
Andrew Vorhees,OG,USC,College Stats,6-6,310,,29.0,,105.0,,,Baltimore Ravens / 7th / 229th pick / 2023,VorhAn00,N/A
Dalton Wagner,OT,Arkansas,College Stats,6-8,320,,24.5,,102.0,,,,WagnDa00,N/A
Alex Ward,LS,Central Florida,College Stats,6-4,240,5.06,30.0,12.0,114.0,,4.46,,WardAl00,4243545
Jay Ward,CB,LSU,College Stats,6-1,188,4.55,34.5,16.0,132.0,,,Minnesota Vikings / 4th / 134th pick / 2023,WardJa00,4568007
Carter Warren,OT,Pittsburgh,College Stats,6-6,311,,,,,,,New York Jets / 4th / 120th pick / 2023,WarrCa00,4240723
Darnell Washington,TE,Georgia,College Stats,6-7,264,4.64,31.0,21.0,122.0,,4.08,Pittsburgh Steelers / 3rd / 93rd pick / 2023,WashDa03,4430802
Parker Washington,WR,Penn St.,College Stats,5-10,204,,,16.0,,,,Jacksonville Jaguars / 6th / 185th pick / 2023,WashPa01,4432620
Jalen Wayne,WR,South Alabama,College Stats,6-2,210,4.51,34.5,,124.0,,,,WaynJa00,N/A
Tyrus Wheat,EDGE,Mississippi St.,College Stats,6-2,263,4.65,28.5,,113.0,,4.54,,WheaTy02,4689333
Keion White,EDGE,Georgia Tech,College Stats,6-5,285,,34.0,30.0,117.0,,,New England Patriots / 2nd / 46th pick / 2023,WhitKe03,4243493
Blake Whiteheart,TE,Wake Forest,College Stats,6-4,247,4.7,35.5,20.0,115.0,,,,WhitBl01,4362018
Josh Whyle,TE,Cincinnati,College Stats,6-7,248,4.69,33.5,,115.0,,,Tennessee Titans / 5th / 147th pick / 2023,WhylJo01,4360086
Dontayvion Wicks,WR,Virginia,College Stats,6-1,206,4.62,39.0,,130.0,,,Green Bay Packers / 5th / 159th pick / 2023,WickDo00,4428850
Dorian Williams,LB,Tulane,College Stats,6-1,228,4.49,33.5,,120.0,,,Buffalo Bills / 3rd / 91st pick / 2023,WillDo04,4568624
Garrett Williams,CB,Syracuse,College Stats,5-10,192,,,,,,,Arizona Cardinals / 3rd / 72nd pick / 2023,WillGa00,4568506
Brayden Willis,TE,Oklahoma,College Stats,6-4,241,,32.0,20.0,117.0,7.3,4.36,San Francisco 49ers / 7th / 247th pick / 2023,WillBr06,4360290
Michael Wilson,WR,Stanford,College Stats,6-2,213,4.58,37.5,23.0,125.0,,4.27,Arizona Cardinals / 3rd / 94th pick / 2023,WilsMi02,4360761
Tyree Wilson,EDGE,Texas Tech,College Stats,6-6,271,,,23.0,,,,Las Vegas Raiders / 1st / 7th pick / 2023,WilsTy01,4372533
Dee Winters,LB,TCU,College Stats,5-11,227,4.49,30.5,,117.0,,,San Francisco 49ers / 6th / 216th pick / 2023,WintDe00,4428914
Devon Witherspoon,CB,Illinois,College Stats,6-0,181,,,,,,,Seattle Seahawks / 1st / 5th pick / 2023,WithDe00,4575431
Colby Wooden,DE,Auburn,College Stats,6-4,273,4.79,,23.0,115.0,,4.52,Green Bay Packers / 4th / 116th pick / 2023,WoodCo01,4567224
Darnell Wright,OT,Tennessee,College Stats,6-5,333,5.01,29.0,,114.0,,,Chicago Bears / 1st / 10th pick / 2023,WrigDa00,4426358
Rejzohn Wright,CB,Oregon St.,College Stats,6-2,193,,,,,,,,WrigRe00,N/A
Luke Wypler,C,Ohio St.,College Stats,6-3,303,5.14,30.5,,106.0,7.64,4.53,Cleveland Browns / 6th / 190th pick / 2023,WyplLu00,4430806
Bryce Young,QB,Alabama,College Stats,5-10,204,,,,,,,Carolina Panthers / 1st / 1st pick / 2023,YounBr01,4685720
Byron Young,DT,Alabama,College Stats,6-3,294,,26.0,24.0,108.0,7.68,,Las Vegas Raiders / 3rd / 70th pick / 2023,YounBy00,4567123
Byron Young,EDGE,Tennessee,College Stats,6-2,250,4.43,38.0,22.0,132.0,7.19,,Los Angeles Rams / 3rd / 77th pick / 2023,YounBy01,4875196
Cameron Young,DT,Mississippi St.,College Stats,6-3,304,5.1,,,,,,Seattle Seahawks / 4th / 123rd pick / 2023,YounCa00,4362911
