Player,Pos,School,College,Ht,Wt,40yd,Vertical,Bench,Broad Jump,3Cone,Shuttle,Drafted (tm/rnd/yr),Player-additional,NFL_id
Warren Jackson,WR,Colorado St.,College Stats,6-6,219.0,4.68,33.5,,123.0,7.81,4.53,,JackWa00,N/A
Jerry Jacobs,DB,Arkansas,College Stats,5-10,208.0,4.53,34.5,20.0,120.0,6.95,4.33,,JacoJe00,4373578
Brenden Jaimes,OL,Nebraska,College Stats,6-5,298.0,,30.5,25.0,112.0,7.5,4.51,Los Angeles Chargers / 5th / 159th pick / 2021,JaimBr00,N/A
Shemar Jean-Charles,DB,Appalachian St.,College Stats,5-10,184.0,4.47,35.0,19.0,124.0,7.19,4.27,,-9999,4036430
Jermar Jefferson,RB,Oregon St.,College Stats,5-10,206.0,4.57,31.0,13.0,115.0,7.38,4.38,Detroit Lions / 7th / 257th pick / 2021,JeffJe00,4374033
Teven Jenkins,OL,Oklahoma St.,College Stats,6-5,317.0,5.01,32.5,36.0,106.0,7.72,4.66,Chicago Bears / 2nd / 39th pick / 2021,JenkTe00,4038457
Adam Jewell,OL,Air Force,College Stats,6-2,289.0,5.37,27.5,,107.0,,,,-9999,N/A
Sterling Johnson,DL,Coastal Carolina,College Stats,6-3,288.0,5.22,28.0,25.0,103.0,7.56,4.81,,-9999,N/A
Jerome Johnson,DL,Indiana,College Stats,6-2,296.0,5.12,27.5,21.0,113.0,7.7,4.66,,-9999,N/A
Jamar Johnson,DB,Indiana,College Stats,6-2,205.0,4.58,35.0,17.0,122.0,7.22,4.41,Denver Broncos / 5th / 164th pick / 2021,JohnJa15,4878878
Josh Johnson,RB,La-Monroe,College Stats,5-8,209.0,4.61,35.5,22.0,115.0,7.16,4.4,,JohnJo06,4390717
Johnathon Johnson,WR,Missouri,College Stats,,,,,,,,,,JohnJo11,N/A
Mustafa Johnson,DE,Colorado,College Stats,6-0,280.0,,29.0,27.0,103.0,7.18,4.51,,JohnMu00,N/A
Patrick Johnson,DE,Tulane,College Stats,6-6,240.0,4.59,35.0,16.0,119.0,6.97,4.41,Philadelphia Eagles / 7th / 234th pick / 2021,JohnPa02,4243916
Zeandae Johnson,DE,California,College Stats,6-3,270.0,4.89,27.5,22.0,108.0,,,,JohnZe00,N/A
Jamal Jones,RB,Arkansas St.,College Stats,5-6,198.0,4.67,28.0,23.0,112.0,7.39,4.65,,-9999,N/A
Ernest Jones,LB,South Carolina,College Stats,6-1,230.0,4.65,38.5,,,,,Los Angeles Rams / 3rd / 103rd pick / 2021,JoneEr01,4362851
Mac Jones,QB,Alabama,College Stats,6-2,217.0,4.72,32.0,,116.0,7.04,4.39,New England Patriots / 1st / 15th pick / 2021,JoneMa05,4241464
Naquan Jones,DT,Michigan St.,College Stats,6-3,313.0,5.42,25.0,20.0,100.0,,4.9,,JoneNa01,4046716
Patrick Jones,DL,Pittsburgh,College Stats,6-4,261.0,4.85,31.5,22.0,107.0,,,Minnesota Vikings / 3rd / 90th pick / 2021,JonePa00,4036063
Robert Jones,OL,Middle Tenn. St.,College Stats,6-4,319.0,5.36,,,,,,,JoneRo02,N/A
Brevin Jordan,TE,Miami (FL),College Stats,6-2,247.0,4.64,31.0,17.0,116.0,,,Houston Texans / 5th / 147th pick / 2021,JordBr00,4362504
Kelvin Joseph,DB,Kentucky,College Stats,5-11,197.0,4.34,35.0,,128.0,7.21,4.22,Dallas Cowboys / 2nd / 44th pick / 2021,JoseKe02,4362629
Terrace Marshall Jr.,WR,LSU,College Stats,6-2,205.0,4.4,39.0,19.0,125.0,,,,-9999,4362630
Asante Samuel Jr.,DB,Florida St.,College Stats,5-10,180.0,4.45,35.0,12.0,124.0,6.95,4.13,,-9999,4363034
Thomas Graham Jr.,CB,Oregon,College Stats,5-10,192.0,4.49,34.5,13.0,121.0,7.08,4.21,,-9999,4242485
Kary Vincent Jr.,CB,LSU,College Stats,5-9,185.0,4.36,35.5,8.0,117.0,,,Denver Broncos / 7th / 237th pick / 2021,VincKa00,4242211
Hunter Kampmoyer,TE,Oregon,College Stats,6-4,243.0,4.83,31.0,21.0,113.0,7.28,4.54,,-9999,N/A
Xavier Kelly,DL,Arkansas,College Stats,6-4,306.0,5.17,27.0,27.0,99.0,,,,-9999,N/A
Alex Kessman,K,Pittsburgh,College Stats,6-2,189.0,,,,,,,,-9999,N/A
Devon Key,DB,Western Kentucky,College Stats,5-11,208.0,4.56,38.0,20.0,123.0,7.13,4.15,,-9999,4037559
Cameron Kinley,CB,Navy,College Stats,6-0,197.0,4.52,33.0,10.0,116.0,7.06,4.25,,KinlCa00,N/A
Logan Klusman,LS,Kansas,College Stats,6-0,235.0,5.16,31.5,,110.0,7.65,4.65,,-9999,N/A
Brenden Knox,RB,Marshall,College Stats,5-10,215.0,4.67,35.0,23.0,112.0,7.19,4.39,,KnoxBr00,N/A
Ben Knutson,OL,Tulane,College Stats,6-7,301.0,5.27,24.0,12.0,99.0,8.01,4.85,,-9999,N/A
Malcolm Koonce,DE,Buffalo,College Stats,6-2,249.0,,,,,,,Las Vegas Raiders / 3rd / 79th pick / 2021,KoonMa00,4239719
Tommy Kraemer,OL,Notre Dame,College Stats,6-5,309.0,,,,,,,,KraeTo02,N/A
Adam Krumholz,WR,Wisconsin,College Stats,6-0,193.0,4.6,35.5,11.0,118.0,7.03,4.28,,-9999,N/A
Bruno Labelle,TE,Cincinnati,College Stats,6-4,247.0,4.73,36.0,19.0,123.0,7.36,4.43,,-9999,N/A
Trey Lance,QB,North Dakota St.,College Stats,6-3,224.0,,,,,,,San Francisco 49ers / 1st / 3rd pick / 2021,LancTr00,4383351
Cole Van Lanen,OL,Wisconsin,College Stats,6-4,305.0,5.11,30.0,22.0,107.0,7.34,4.64,Green Bay Packers / 6th / 214th pick / 2021,VanxCo00,N/A
Nolan Laufenberg,OL,Air Force,College Stats,6-4,312.0,5.34,29.5,,105.0,7.7,4.77,,-9999,N/A
Trevor Lawrence,QB,Clemson,College Stats,6-5,213.0,,,,,,,Jacksonville Jaguars / 1st / 1st pick / 2021,LawrTr00,4360310
Alex Leatherwood,OL,Alabama,College Stats,6-5,312.0,4.96,34.5,,118.0,,,Las Vegas Raiders / 1st / 17th pick / 2021,LeatAl00,4241466
Richard LeCounte,DB,Georgia,College Stats,5-10,196.0,4.79,32.5,,128.0,7.44,4.49,Cleveland Browns / 5th / 169th pick / 2021,LeCoRi00,4240686
Riley Lees,WR,Northwestern,College Stats,5-11,192.0,4.47,35.0,7.0,119.0,6.78,4.16,,-9999,N/A
Deommodore Lenoir,CB,Oregon,College Stats,5-10,199.0,4.48,34.5,15.0,121.0,7.02,4.35,San Francisco 49ers / 5th / 172nd pick / 2021,LenoDe00,4242488
Walker Little,OT,Stanford,College Stats,6-7,313.0,5.3,29.5,24.0,111.0,7.44,4.59,Jacksonville Jaguars / 2nd / 45th pick / 2021,LittWa00,N/A
Jeremiah Littles,DL,South Alabama,College Stats,6-0,278.0,5.15,26.0,17.0,98.0,7.9,4.87,,-9999,N/A
Roy Lopez,DL,Arizona,College Stats,6-1,304.0,5.19,31.0,36.0,105.0,7.39,4.51,,-9999,4040805
Isaiahh Loudermilk,DE,Wisconsin,College Stats,6-6,274.0,5.08,28.5,21.0,112.0,7.52,4.55,Pittsburgh Steelers / 5th / 156th pick / 2021,LoudIs00,4035798
Blake Lynch,K,Kansas St.,College Stats,5-4,144.0,,,,,,,,-9999,3892773
Artayvious Lynn,TE,TCU,College Stats,6-4,271.0,,,,,,,,-9999,N/A
Branden Mack,WR,Temple,College Stats,6-5,217.0,4.66,31.0,11.0,115.0,7.13,4.37,,MackBr00,N/A
CJ Marable,RB,Coastal Carolina,College Stats,5-6,195.0,4.59,36.0,17.0,116.0,7.25,4.39,,MaraCJ00,N/A
Jonathan Marshall,DL,Arkansas,College Stats,6-3,310.0,4.88,32.0,36.0,114.0,,,,-9999,4035590
Ben Mason,TE,Michigan,College Stats,6-2,246.0,4.73,37.5,29.0,117.0,6.96,4.42,,-9999,N/A
Mac McCain,DB,North Carolina A&T,,5-11,186.0,4.45,35.5,13.0,123.0,6.94,4.12,,McCaMa02,4369247
Khalil McClain,WR,Troy,College Stats,6-2,214.0,4.7,32.0,15.0,114.0,7.72,4.5,,-9999,N/A
Jaylon McClain-Sapp,DB,Marshall,College Stats,5-9,183.0,4.49,41.0,14.0,125.0,7.21,4.46,,-9999,N/A
Nick McCloud,CB,Notre Dame,College Stats,6-0,193.0,4.45,34.0,12.0,,6.88,4.16,,-9999,4036169
Sandon McCoy,RB,Army,College Stats,5-10,215.0,4.78,32.0,18.0,114.0,7.47,4.56,,-9999,N/A
Greg McCrae,RB,Central Florida,College Stats,5-9,182.0,4.57,37.5,,124.0,6.89,4.34,,McCrGr01,N/A
Tre' McKitty,TE,Georgia,College Stats,6-4,247.0,,,,,,,Los Angeles Chargers / 3rd / 97th pick / 2021,McKiTr00,4240023
Romeo McKnight,DE,Charlotte,College Stats,6-4,252.0,4.98,38.0,,118.0,7.06,4.2,,McKnRo00,N/A
Isaiah McKoy,WR,Kent St.,College Stats,6-2,200.0,4.68,29.5,12.0,114.0,7.09,4.36,,McKoIs00,N/A
Racey McMath,WR,LSU,College Stats,6-2,217.0,4.36,34.0,,124.0,7.38,4.38,Tennessee Titans / 6th / 205th pick / 2021,McMaRa00,4242231
Joshua McMillon,LB,Alabama,College Stats,,,,,,,,,,-9999,N/A
Zech McPhearson,DB,Texas Tech,College Stats,5-10,191.0,4.48,40.5,14.0,130.0,6.88,4.0,,-9999,4045161
Evan McPherson,K,Florida,College Stats,5-11,185.0,,,,,,,,-9999,4360234
Trae Meadows,DB,Western Kentucky,College Stats,6-0,183.0,4.65,29.0,6.0,118.0,7.3,4.39,,-9999,N/A
Quinn Meinerz,OL,Wisconsin–Whitewater,,6-2,320.0,4.99,32.0,,111.0,7.54,4.58,Denver Broncos / 3rd / 98th pick / 2021,MeinQu02,4608138
Ifeatu Melifonwu,DB,Syracuse,College Stats,6-2,205.0,4.48,41.5,16.0,134.0,7.01,4.34,Detroit Lions / 3rd / 101st pick / 2021,MeliIf00,4240401
Jordan Meredith,OL,Western Kentucky,College Stats,6-2,302.0,5.11,32.0,25.0,109.0,7.41,4.62,,-9999,N/A
Forrest Merrill,DL,Arkansas St.,College Stats,6-0,322.0,5.27,26.5,36.0,101.0,8.24,4.81,,MerrFo00,4373582
Scott Meyer,LS,Vanderbilt,College Stats,6-1,237.0,,,,102.0,7.54,4.65,,-9999,N/A
Davis Mills,QB,Stanford,College Stats,6-3,217.0,4.82,32.0,,110.0,6.95,4.4,Houston Texans / 3rd / 67th pick / 2021,MillDa02,4242546
Dedrick Mills,RB,Nebraska,College Stats,5-9,217.0,4.65,32.5,13.0,117.0,7.06,4.35,,MillDe01,N/A
Dax Milne,WR,BYU,College Stats,,,4.54,31.0,14.0,114.0,,4.19,Washington Football Team / 7th / 258th pick / 2021,MilnDa00,4373642
Andre Mintze,LB,Vanderbilt,College Stats,6-2,253.0,4.59,,18.0,119.0,,,,-9999,4035279
Elijah Mitchell,RB,Louisiana,College Stats,5-10,201.0,4.38,37.5,17.0,128.0,6.94,4.19,San Francisco 49ers / 6th / 194th pick / 2021,MitcEl00,4241555
Trevon Moehrig,S,TCU,College Stats,,,4.5,33.0,,,,4.19,Las Vegas Raiders / 2nd / 43rd pick / 2021,MoehTr00,4362487
Elijah Molden,DB,Washington,College Stats,5-9,192.0,4.62,36.5,13.0,125.0,,,Tennessee Titans / 3rd / 100th pick / 2021,MoldEl00,4243328
Briley Moore,TE,Kansas St.,College Stats,6-4,240.0,4.66,37.5,26.0,123.0,7.24,4.37,,-9999,N/A
Jaylon Moore,OT,West. Michigan,College Stats,6-4,311.0,5.25,30.0,27.0,106.0,7.77,4.67,,-9999,N/A
David Moore,QB,Central Michigan,College Stats,6-0,200.0,4.86,29.5,,112.0,7.62,4.75,,-9999,N/A
Elijah Moore,WR,Mississippi,College Stats,,,4.35,36.0,17.0,121.0,6.63,4.07,New York Jets / 2nd / 34th pick / 2021,MoorEl00,4372414
Rondale Moore,WR,Purdue,College Stats,5-7,180.0,4.28,42.5,,,6.65,4.06,Arizona Cardinals / 2nd / 49th pick / 2021,MoorRo02,4372485
Quintin Morris,TE,Bowling Green,College Stats,6-2,243.0,4.6,34.0,22.0,119.0,7.12,4.55,,-9999,4244049
Jimmy Morrissey,OL,Pittsburgh,College Stats,6-3,303.0,5.31,31.0,26.0,105.0,7.39,4.47,Las Vegas Raiders / 7th / 230th pick / 2021,MorrJi00,N/A
E.J. Muhammad,DB,Nevada,College Stats,5-10,184.0,4.72,31.0,,116.0,7.35,4.4,,-9999,N/A
Israel Mukuamu,DB,South Carolina,College Stats,,,,36.0,34.0,,,,Dallas Cowboys / 6th / 227th pick / 2021,MukuIs00,4362855
Josh Myers,C,Ohio St.,College Stats,6-5,310.0,,,29.0,,,,Green Bay Packers / 2nd / 62nd pick / 2021,MyerJo00,4242000
Jonathan Nance,WR,Missouri,College Stats,,,,,,,,,,-9999,N/A
Hamsah Nasirildeen,DB,Florida St.,College Stats,6-3,215.0,,32.0,17.0,,7.05,4.31,New York Jets / 6th / 186th pick / 2021,NasiHa00,4240030
Lorenzo Neal,DT,Purdue,College Stats,,318.0,5.59,,27.0,,,,,NealLo02,N/A
Ryan Neuzil,OL,Appalachian St.,College Stats,6-2,301.0,5.09,29.0,30.0,102.0,7.41,4.53,,-9999,4036444
Royce Newman,OL,Mississippi,College Stats,6-5,310.0,5.14,28.0,23.0,104.0,7.91,4.75,,-9999,4047660
Jamie Newman,QB,Georgia,College Stats,6-2,234.0,,,,,,,,NewmJa00,N/A
Dazz Newsome,WR,North Carolina,College Stats,5-10,190.0,4.59,34.0,12.0,121.0,7.38,4.38,Chicago Bears / 6th / 221st pick / 2021,NewsDa00,4240661
Greg Newsome,DB,Northwestern,College Stats,6-0,192.0,4.39,40.0,18.0,123.0,6.9,4.26,Cleveland Browns / 1st / 26th pick / 2021,NewsGr00,4361266
Nick Niemann,LB,Iowa,College Stats,6-3,234.0,4.45,33.5,,121.0,6.67,4.14,,-9999,4036141
Daviyon Nixon,DT,Iowa,College Stats,6-3,313.0,4.9,28.5,,106.0,7.68,4.7,Carolina Panthers / 5th / 158th pick / 2021,NixoDa00,4360484
Tre Nixon,WR,Central Florida,College Stats,6-0,187.0,4.44,35.5,18.0,125.0,6.81,4.27,New England Patriots / 7th / 242nd pick / 2021,NixoTr01,N/A
Tre Norwood,DB,Oklahoma,College Stats,5-11,192.0,4.58,33.5,12.0,123.0,7.65,4.45,Pittsburgh Steelers / 7th / 245th pick / 2021,NorwTr00,4241396
Antonio Nunn,WR,Buffalo,College Stats,5-11,204.0,4.5,33.5,15.0,120.0,7.12,4.32,,NunnAn00,N/A
Dayo Odeyingbo,DL,Vanderbilt,College Stats,6-5,276.0,,,,,,,Indianapolis Colts / 2nd / 54th pick / 2021,OdeyDa00,4242659
Nick Oelrich,DB,Florida,College Stats,6-0,203.0,4.68,33.5,13.0,117.0,7.28,4.4,,-9999,N/A
Amen Ogbongbemiga,LB,Oklahoma St.,College Stats,6-0,231.0,4.66,32.0,24.0,112.0,7.32,4.28,,OgboAm00,4038432
Adetokunbo Ogundeji,DL,Notre Dame,College Stats,6-4,260.0,4.75,32.0,22.0,120.0,7.17,4.64,Atlanta Falcons / 5th / 182nd pick / 2021,OgunAd01,4046693
Azeez Ojulari,OLB,Georgia,College Stats,6-2,249.0,4.63,30.0,26.0,127.0,7.27,4.34,New York Giants / 2nd / 50th pick / 2021,OjulAz00,4379409
Levi Onwuzurike,DL,Washington,College Stats,6-2,290.0,4.89,30.0,29.0,109.0,,,Detroit Lions / 2nd / 41st pick / 2021,OnwuLe00,4039020
Joseph Ossai,LB,Texas,College Stats,6-3,256.0,4.63,41.5,19.0,131.0,,,Cincinnati Bengals / 3rd / 69th pick / 2021,OssaJo00,4362094
Jayson Oweh,DE,Penn St.,College Stats,6-5,257.0,4.36,39.5,21.0,134.0,6.83,4.21,Baltimore Ravens / 1st / 31st pick / 2021,OwehJa00,N/A
Jeremiah Owusu-Koramoah,LB,Notre Dame,College Stats,6-1,221.0,,36.5,,124.0,6.8,4.15,Cleveland Browns / 2nd / 52nd pick / 2021,OwusJe00,4258599
JR Pace,DB,Northwestern,College Stats,6-1,205.0,4.72,35.5,12.0,120.0,6.94,4.24,,-9999,N/A
AJ Parker,DB,Kansas St.,College Stats,5-11,182.0,4.53,33.5,10.0,117.0,7.02,4.37,,ParkAJ00,4046592
Micah Parsons,LB,Penn St.,College Stats,6-3,246.0,4.39,34.0,19.0,126.0,6.89,4.4,Dallas Cowboys / 1st / 12th pick / 2021,ParsMi00,4361423
Jarrett Patterson,OL,Notre Dame,College Stats,5-6,195.0,4.52,,,,,,,-9999,4362452
Riley Patterson,K,Memphis,College Stats,5-10,181.0,,,,,,,,-9999,4243371
Jaret Patterson,RB,Buffalo,College Stats,5-6,195.0,4.59,30.0,19.0,117.0,7.03,4.35,,PattJa01,4362452
Kwity Paye,DL,Michigan,College Stats,6-2,261.0,4.52,35.3,36.0,118.0,,,Indianapolis Colts / 1st / 21st pick / 2021,PayeKw00,4258194
Josh Pederson,TE,La-Monroe,College Stats,6-4,234.0,4.81,28.5,19.0,110.0,7.31,4.43,,-9999,N/A
Ronnie Perkins,DE,Oklahoma,College Stats,6-2,253.0,4.71,32.0,25.0,115.0,,4.69,New England Patriots / 3rd / 96th pick / 2021,PerkRo00,4360274
Jordyn Peters,DB,Auburn,College Stats,6-0,202.0,4.7,39.5,7.0,124.0,7.14,4.47,,-9999,N/A
Jaelan Phillips,DL,Miami (FL),College Stats,6-5,260.0,4.56,36.0,21.0,125.0,,,Miami Dolphins / 1st / 18th pick / 2021,PhilJa02,4242975
Whop Philyor,WR,Indiana,College Stats,5-9,184.0,4.57,31.0,14.0,120.0,7.2,4.34,,PhilWh00,N/A
Nick Pickett,S,Oregon,College Stats,6-0,201.0,4.65,35.5,18.0,119.0,7.4,4.43,,PickNi00,N/A
Jason Pinnock,DB,Pittsburgh,College Stats,6-0,204.0,4.49,39.5,15.0,128.0,6.9,4.1,,-9999,4240706
Kyle Pitts,TE,Florida,College Stats,6-5,245.0,4.44,33.5,22.0,129.0,7.12,4.3,Atlanta Falcons / 1st / 4th pick / 2021,PittKy00,4360248
Kyle Poland,LS,West Virginia,College Stats,6-1,237.0,4.97,32.5,12.0,111.0,7.47,4.5,,-9999,N/A
Elijah Ponder,DT,Cincinnati,College Stats,6-1,268.0,5.06,30.0,27.0,101.0,7.45,4.53,,-9999,4688432
Cornell Powell,WR,Clemson,College Stats,6-0,204.0,4.53,36.5,16.0,128.0,7.03,4.21,Kansas City Chiefs / 5th / 181st pick / 2021,PoweCo00,N/A
Blake Proehl,WR,East Carolina,College Stats,6-1,186.0,4.47,36.0,12.0,126.0,7.0,4.06,,ProeBl00,N/A
Dillon Radunz,OT,North Dakota St.,,6-5,301.0,5.16,32.0,24.0,112.0,7.27,4.57,Tennessee Titans / 2nd / 53rd pick / 2021,RaduDi00,4040945
Trey Ragas,RB,Louisiana,,5-10,214.0,4.6,33.5,23.0,117.0,7.19,4.5,,RagaTr00,4040728
John Raine,TE,Northwestern,College Stats,6-1,231.0,5.05,31.0,15.0,107.0,7.32,4.54,,-9999,N/A
Peyton Ramsey,QB,Northwestern,College Stats,6-1,215.0,4.77,28.0,,108.0,7.28,4.41,,RamsPe00,N/A
Hamilcar Rashed,OLB,Oregon St.,College Stats,6-2,251.0,4.58,35.5,25.0,128.0,7.51,4.44,,RashHa00,4042827
Jon Rhattigan,LB,Army,College Stats,6-0,236.0,4.77,32.0,22.0,111.0,7.41,4.3,,-9999,4258485
Monty Rice,LB,Georgia,College Stats,6-0,233.0,4.58,32.0,,121.0,7.34,4.33,Tennessee Titans / 3rd / 92nd pick / 2021,RiceMo00,4240692
Curtis Robinson,LB,Stanford,College Stats,6-3,236.0,4.6,37.5,22.0,117.0,7.0,4.26,,-9999,4044448
Aaron Robinson,DB,Central Florida,College Stats,5-11,186.0,4.39,37.0,15.0,123.0,6.89,4.29,New York Giants / 3rd / 71st pick / 2021,RobiAa00,4040979
Quincy Roche,DL,Miami (FL),College Stats,,,,32.5,23.0,119.0,,,Pittsburgh Steelers / 6th / 216th pick / 2021,RochQu00,4044145
Robert Rochell,DB,Central Arkansas,,5-11,193.0,4.41,43.0,9.0,133.0,6.84,4.08,Los Angeles Rams / 4th / 130th pick / 2021,RochRo00,4032200
Amari Rodgers,WR,Clemson,College Stats,5-9,212.0,4.52,33.0,19.0,121.0,7.07,4.31,Green Bay Packers / 3rd / 85th pick / 2021,RodgAm00,4239992
Asim Rose,RB,Kentucky,College Stats,6-1,215.0,4.51,34.0,24.0,120.0,7.25,4.62,,RoseAs00,N/A
Zach Von Rosenberg,P,LSU,College Stats,6-4,235.0,,,,,,,,-9999,N/A
Larry Rountree,RB,Missouri,College Stats,,,4.62,30.0,,,6.96,,Los Angeles Chargers / 6th / 198th pick / 2021,RounLa00,4241205
Gregory Rousseau,DL,Miami (FL),College Stats,6-6,266.0,4.68,30.0,21.0,115.0,,,Buffalo Bills / 1st / 30th pick / 2021,RousGr00,N/A
Dionte Ruffin,DB,Western Kentucky,College Stats,5-10,180.0,4.54,36.5,8.0,127.0,7.05,4.27,,-9999,N/A
Chris Rumph,DE,Duke,College Stats,6-2,244.0,,,18.0,,,,Los Angeles Chargers / 4th / 118th pick / 2021,RumpCh00,4240475
K.J. Sails,DB,South Florida,College Stats,5-10,177.0,4.67,32.5,9.0,114.0,7.08,4.44,,-9999,N/A
Teton Saltes,OL,New Mexico,College Stats,6-4,300.0,5.04,30.5,22.0,105.0,7.76,4.64,,-9999,N/A
Cameron Sample,DE,Tulane,College Stats,6-2,267.0,4.72,37.0,23.0,116.0,7.39,4.48,,-9999,N/A
Foster Sarell,OL,Stanford,College Stats,6-6,318.0,5.54,27.0,26.0,97.0,7.63,4.69,,-9999,N/A
Mekhi Sargent,RB,Iowa,College Stats,5-8,208.0,4.62,33.5,,114.0,7.08,4.39,,SargMe00,4379504
Thomas Schaffer,DE,Stanford,College Stats,6-6,302.0,,,23.0,,,,,-9999,N/A
Ry Schneider,OL,Oklahoma St.,College Stats,6-2,312.0,5.67,23.5,26.0,85.0,8.51,5.37,,-9999,N/A
Anthony Schwartz,WR,Auburn,College Stats,6-0,186.0,4.27,32.0,,123.0,7.13,4.25,Cleveland Browns / 3rd / 91st pick / 2021,SchwAn00,4371986
Jordon Scott,DT,Oregon,College Stats,6-0,311.0,,,23.0,,,,,ScotJo01,N/A
Stevie Scott,RB,Indiana,College Stats,6-0,225.0,4.66,31.0,18.0,119.0,7.14,4.57,,ScotSt00,N/A
Trey Sermon,RB,Ohio St.,College Stats,6-0,215.0,4.57,37.0,,125.0,6.83,4.28,San Francisco 49ers / 3rd / 88th pick / 2021,SermTr00,4241401
Penei Sewell,OL,Oregon,College Stats,6-4,331.0,5.13,28.0,30.0,109.0,7.76,4.68,Detroit Lions / 1st / 7th pick / 2021,SewePe00,4373825
Tyler Shelvin,DT,LSU,College Stats,6-2,350.0,5.4,28.5,,97.0,8.15,5.05,Cincinnati Bengals / 4th / 122nd pick / 2021,ShelTy00,4242228
William Sherman,OL,Colorado,College Stats,6-3,304.0,5.19,26.0,23.0,108.0,7.71,4.82,New England Patriots / 6th / 197th pick / 2021,SherWi01,N/A
Jamien Sherwood,DB,Auburn,College Stats,6-1,216.0,4.76,36.0,15.0,123.0,7.15,4.36,New York Jets / 5th / 146th pick / 2021,SherJa00,4361331
Jacob Shoemaker,OL,South Alabama,College Stats,6-3,319.0,5.49,24.0,20.0,93.0,8.2,5.02,,-9999,N/A
George Silvanic,DT,Air Force,College Stats,6-5,286.0,5.21,29.5,,105.0,7.5,4.6,,-9999,N/A
Antjuan Simmons,LB,Michigan St.,College Stats,5-11,218.0,4.8,,,,,,,SimmAn00,N/A
Ben Skowronek,WR,Notre Dame,College Stats,6-2,220.0,,,13.0,,,,,-9999,4035656
Rashawn Slater,OL,Northwestern,College Stats,6-4,304.0,4.91,33.0,33.0,112.0,7.48,4.45,Los Angeles Chargers / 1st / 13th pick / 2021,SlatRa00,4242283
Tedarrell Slaton,DL,Florida,College Stats,6-4,330.0,5.09,29.0,27.0,109.0,7.91,4.81,Green Bay Packers / 5th / 173rd pick / 2021,SlatTe00,N/A
Trystan Slinker,LB,Baylor,College Stats,5-10,234.0,4.84,30.5,20.0,119.0,7.59,4.63,,-9999,N/A
Shaq Smith,LB,Maryland,College Stats,6-2,237.0,4.79,30.0,22.0,110.0,7.34,4.3,,-9999,N/A
D'Ante Smith,OL,East Carolina,College Stats,6-5,305.0,5.29,29.0,24.0,113.0,7.96,4.81,,-9999,N/A
DAnte Smith,LB,Arizona,College Stats,6-5,305.0,5.29,29.0,24.0,113.0,7.96,4.81,,-9999,N/A
Brandon Smith,WR,Iowa,College Stats,6-1,218.0,4.62,39.5,,130.0,,,,SmitBr07,4575416
Elerson Smith,DL,Northern Iowa,,,,4.71,41.5,26.0,127.0,7.0,4.39,New York Giants / 4th / 116th pick / 2021,SmitEl00,4030924
Jordan Smith,OLB,Ala-Birmingham,College Stats,6-5,264.0,4.8,33.0,16.0,117.0,,,Jacksonville Jaguars / 4th / 121st pick / 2021,SmitJo03,4034957
Zach Smith,QB,Tulsa,College Stats,6-3,222.0,5.23,29.5,,111.0,7.26,4.52,,SmitZa01,N/A
Ihmir Smith-Marsette,WR,Iowa,College Stats,6-0,181.0,4.43,37.0,,124.0,7.0,4.2,Minnesota Vikings / 5th / 157th pick / 2021,SmitIh00,4240573
Benjamin St-Juste,DB,Minnesota,College Stats,6-3,202.0,4.51,34.5,11.0,119.0,6.63,3.96,Washington Football Team / 3rd / 74th pick / 2021,StJuBe00,4258206
Caden Sterns,DB,Texas,College Stats,5-11,202.0,4.41,42.0,14.0,128.0,6.96,4.13,Denver Broncos / 5th / 152nd pick / 2021,SterCa00,4362077
Jacoby Stevens,S,LSU,College Stats,6-1,212.0,4.63,42.0,,130.0,,,Philadelphia Eagles / 6th / 224th pick / 2021,StevJa00,4242204
Marquez Stevenson,WR,Houston,College Stats,5-10,180.0,4.48,33.0,,122.0,6.76,4.14,Buffalo Bills / 6th / 203rd pick / 2021,StevMa00,4039307
Rhamondre Stevenson,RB,Oklahoma,College Stats,5-11,231.0,4.64,31.5,15.0,112.0,7.09,4.15,New England Patriots / 4th / 120th pick / 2021,StevRh00,4569173
Brad Stewart,DB,Florida,College Stats,6-0,195.0,4.59,33.5,11.0,126.0,,4.44,,StewBr01,N/A
Darius Stills,DL,West Virginia,College Stats,6-0,278.0,4.98,32.5,23.0,110.0,7.18,4.49,,StilDa00,N/A
Donovan Stiner,DB,Florida,College Stats,6-1,205.0,4.56,34.5,15.0,127.0,7.08,4.3,,-9999,N/A
Eric Stokes,DB,Georgia,College Stats,6-0,194.0,4.31,38.5,14.0,128.0,6.96,4.36,Green Bay Packers / 1st / 29th pick / 2021,StokEr00,4259561
Mason Stokke,FB,Wisconsin,College Stats,6-2,242.0,4.96,30.5,22.0,112.0,7.2,4.34,,-9999,N/A
Jack Stoll,TE,Nebraska,College Stats,6-3,247.0,4.6,31.5,16.0,119.0,6.86,4.32,,StolJa00,4034862
Dillon Stoner,WR,Oklahoma St.,College Stats,6-0,194.0,4.51,37.0,16.0,123.0,6.96,4.13,,StonDi00,4038460
Eli Stove,WR,Auburn,College Stats,5-11,194.0,4.54,30.5,14.0,119.0,7.34,4.4,,StovEl00,N/A
Corey Straughter,CB,La-Monroe,College Stats,5-10,184.0,4.62,35.0,11.0,117.0,7.37,4.58,,-9999,N/A
Elijah Sullivan,LB,Kansas St.,College Stats,6-0,214.0,4.69,,13.0,115.0,7.12,4.31,,-9999,N/A
